CEYLON LEATHER[W.0014] 	 14.30 	 14.2025/08/11 	 15.00 	 14.20 	 219,700 	 25,000,000 	 398000 	 24,987,924
CEYLON LEATHER[W.0013] 	 14.10 	 14.3025/08/11 	 14.50 	 14.00 	 68,100 	 25,000,000 	 291006 	 24,988,124
EDEN 	 HOTEL 	 LANKA 	 41.40 	 41.5025/08/11 	 42.00 	 41.00 	 417,821 	 52,800,000 	 533390 	 2,185,920,000 	 51,912,012
GALADARI 	 (+) 	 32.70 	 32.5025/08/11 	 33.20 	 32.00 	 141,869,833 	 182,434,060 	 575200 	 5,965,593,762 	 125,830,054
HOTEL 	 SERVICES 	 21.20 	 21.2025/08/11 	 21.30 	 21.20 	 3,270,490 	 176,000,000 	 346570 	 3,731,200,000 	 174,540,760
HOTEL 	 SIGIRIYA 	 70.30 	 70.0025/08/11 	 74.00 	 70.00 	 143,828 	 5,859,000 	 1316100 	 411,887,700 	 3,732,608
HUNAS 	 FALLS 	 78.00 	 78.0024/08/11 	 0.00 	 0.00 	 7,927 	 5,625,000 	 0 	 438,750,000 	 2,736,231
KEELLS 	 HOTELS 	 16.60 	 16.6025/08/11 	 16.70 	 16.50 	 1,456,146,780 	 8407720 	 24,172,036,548 	 583,201,174
MAHAWELI 	 REACH 	 30.00 	 30.0025/08/11 	 31.10 	 29.90 	 39,748,923 	 47,066,447 	 99230 	 1,411,993,410 	 17,404,719
PEGASUS 	 HOTELS 	 62.00 	 62.0025/08/11 	 63.00 	 62.00 	 165,560 	 27,352,385 	 12500 	 1,695,847,870 	 4,786,119
RENUKA 	 CITY 	 HOT. 	 320.30 	 320.3025/08/11 	 320.30 	 320.30 	 17,698 	 7,000,000 	 32030 	 2,242,100,000 	 6,772,007
RIVERINA 	 HOTELS 	 108.00 	 108.0023/08/11 	 0.00 	 0.00 	 104,270 	 14,181,699 	 0 	 1,531,623,492 	 13,363,251
ROYAL 	 PALMS 	 65.80 	 65.8025/08/11 	 69.00 	 65.80 	 2,663,443 	 50,000,000 	 20060 	 3,290,000,000 	 25,917,493
SERENDIB 	 HOTELS 	 25.80 	 25.8025/08/11 	 25.80 	 25.80 	 15,169,626 	 75,514,738 	 12900 	 1,948,280,240 	 47,848,060
SERENDIB 	 19.10 	 19.1025/08/11 	 19.10 	 19.10 	 7,410,413 	 36,011,056 	 36290 	 21,829,386
HOTELS[X.0000]
SIGIRIYA 	 VILLAGE 	 100.00 	 100.0025/08/11 	 100.00 	 100.00 	 39,580 	 9,000,000 	 10390 	 900,000,000 	 5,184,139
TAJ 	 LANKA 	 47.90 	 46.5025/08/11 	 48.00 	 46.20 	 115,409,111 	 139,637,494 	 1190380 	 6,688,635,963 	 101,073,816
TANGERINE 	 86.00 	 86.0024/08/11 	 0.00 	 0.00 	 20,000,000 	 1790 	 1,720,000,000 	 8,614,840
KANDY 	 HOTELS 	 226.00 	 226.0024/08/11 	 0.00 	 0.00 	 1,009,336 	 16,500,000 	 1801 	 3,729,000,000 	 15,430,467
NUWARA 	 ELIYA 	 1,500.00 	 1500.0023/08/11 	 0.00 	 0.00 	 34,809 	 2,003,870 	 7500 	 3,005,805,000 	 1,473,030
TRANS 	 ASIA 	 84.50 	 84.5025/08/11 	 84.50 	 84.50 	 115,160 	 200,000,000 	 42250 	 16,900,000,000 	 141,451,888
D 	 IRI 	 SAVI 	 BOARD
MARAWILA 	 RESORTS 	 12.60 	 12.5025/08/11 	 13.00 	 12.50 	 1,358,401 	 122,500,000 	 2553990 	 1,543,500,000 	 74,307,025
LIGHTHOUSE 	 HOTEL 	 55.00 	 55.0025/08/11 	 58.00 	 55.00 	 382,700 	 46,000,000 	 145970 	 2,530,000,000 	 43,098,884
FORTRESS 	 RESORTS 	 27.90 	 27.9025/08/11 	 29.90 	 27.60 	 343,000 	 110,886,684 	 2837670 	 3,093,738,484 	 109,241,149
D 	 EFAULT 	 BOARD
HOTEL 	 DEVELOPERS 	 134.00 	 130.0025/08/11 	 139.90 	 130.00 	 12,549,725 	 45,226,100 	 192840 	 6,060,297,400 	 8,524,418
MIRAMAR 	 300.00 	 300.0022/08/11 	 0.00 	 0.00 	 349,835 	 2,750,000 	 0 	 825,000,000 	 1,568,546
I 	 NFORMATION 	 TECHNOLOGY
M 	 AIN 	 BOARD
PC 	 HOUSE 	 18.20 	 18.3025/08/11 	 18.90 	 18.20 	 4,007,200 	 228,933,334 	 16235350 	 4,166,586,679 	 228,131,134
D 	 IRI 	 SAVI 	 BOARD
E 	 - 	 CHANNELLING 	 6.80 	 6.9025/08/11 	 7.00 	 6.80 	 4,150,695 	 122,131,415 	 6083300 	 830,493,622 	 121,277,541
